JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456355.685,11.94,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456373.651,12.25,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456400.599,12.72,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456408.876,12.735,0.071,,V,HGUA,,ENSEMBLE,117,11562ADD,,0,2.178,Z,,11.653,,LX CYG,AAVSO,STD,,,,
2456417.848,13.3,,,Vis.,KMA,,131,,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456420.925,12.366,0.059,,V,HGUA,,ENSEMBLE,112_1,11785CCH,,0,1.381,Z,,11.263,,LX CYG,AAVSO,STD,,,,
2456423.627,13.09,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456425.574,13.06,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456426.579,13.06,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456456.554,13.72,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456457.558,13.56,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456458.534,13.49,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456459.518,13.44,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456460.469,13.8,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456460.822,13.7,,,Vis.,KMA,,131,135,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456464.88,13.02,0.011,,V,SRIC,,110,115,12099MT,,1,1.087,Z,-8.183,-7.88,,LX CYG,AAVSO,STD,,,,
2456464.881,9,0.039,,I,SRIC,,ENSEMBLE,115,12099MT,,1,1.085,Z,,10.062,,LX CYG,AAVSO,STD,,,,
2456464.882,14.606,0.017,,B,SRIC,,110,115,12099MT,,1,1.084,Z,-6.927,-6.562,,LX CYG,AAVSO,STD,,,,
2456464.885,12.811,0.005,,V,SRIC,,117_1,101,12099LJ,,1,1.08,Z,-7.722,-8.917,,LX CYG,AAVSO,STD,,,,
2456464.886,9.182,0.007,,I,SRIC,,117_1,101,12099LJ,,1,1.076,Z,-7.693,-8.558,,LX CYG,AAVSO,STD,,,,
2456466.573,13.62,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456469.572,13.82,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456474.43,13.839,0.003,,V,TRF,,124,,5254azr,,0,1.366,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456474.563,13.59,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456480.549,13.92,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456481.437,14.7,,,Vis.,BBI,,140,149,11785AGY,,,,Z,,,,LX CYG,VVS,STD,,,,
2456483.902,13.86,0.054,,V,SRIC,,ENSEMBLE,115,12099MT,,1,1.005,Z,,11.288,,LX CYG,AAVSO,STD,,,,
2456483.903,9.177,0.011,,I,SRIC,,110,97,12273AJ,,1,1.004,Z,-7.802,-9.302,,LX CYG,AAVSO,STD,,,,
2456483.908,13.726,0.181,,V,SRIC,,ENSEMBLE,101,12099LJ,,1,1.003,Z,,10.417,,LX CYG,AAVSO,STD,,,,
2456483.909,9.289,0.249,,I,SRIC,,ENSEMBLE,101,12099LJ,,1,1.003,Z,,9.638,,LX CYG,AAVSO,STD,,,,
2456486.46,14.026,0.009,,V,TRF,,124,,5254azr,,0,1.142,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456487.609,14.09,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456489.473,15,,,Vis.,BBI,V,149,153,12228BZM,,,,Z,,,,LX CYG,VVS,STD,,,,
2456500.44,14.28,0.005,,V,TRF,,124,,5254azr,,0,1.106,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456505.834,13.884,0.053,,V,MZK,,ENSEMBLE,123,8774CH,,1,1.076,Z,,12.389,,LX CYG,AAVSO,STD,,,,
2456505.836,9.507,0.038,,I,MZK,,ENSEMBLE,123,8774CH,,1,1.08,Z,,12.1,,LX CYG,AAVSO,STD,,,,
2456505.838,13.821,0.057,,V,MZK,,ENSEMBLE,117,8774CG,,1,1.081,Z,,11.659,,LX CYG,AAVSO,STD,,,,
2456505.839,9.506,0.096,,I,MZK,,ENSEMBLE,117,8774CG,,1,1.085,Z,,11.068,,LX CYG,AAVSO,STD,,,,
2456506.5,<13.2,,,Vis.,TPS,,0,,999999,,,,Z,,,,LX CYG,MCSE,STD,,,,
2456506.52,14.386,0.006,,V,TRF,,124,,5254azr,,0,1.001,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456519.629,<14.0,,,Vis.,KMA,,140,,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456520.38,14.612,0.005,,V,TRF,,124,,5254azr,,0,1.109,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456536.398,<14.7,,,Vis.,BBI,,147,153,12228BZM,,,,Z,,,,LX CYG,VVS,STD,,,,
2456539.599,<14.0,,,Vis.,KMA,,140,,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456540.35,14.913,0.005,,V,TRF,,124,,5254azr,,0,1.079,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456558.689,13.141,0.14,,V,MZK,,ENSEMBLE,123,8774CH,,1,1.075,Z,,12.346,,LX CYG,AAVSO,STD,,,,
2456558.691,9.987,0.137,,I,MZK,,ENSEMBLE,123,8774CH,,1,1.079,Z,,11.977,,LX CYG,AAVSO,STD,,,,
2456558.692,14.408,0.067,,V,MZK,,ENSEMBLE,117,8774CG,,1,1.08,Z,,11.654,,LX CYG,AAVSO,STD,,,,
2456558.694,9.903,0.088,,I,MZK,,ENSEMBLE,117,8774CG,,1,1.084,Z,,11.06,,LX CYG,AAVSO,STD,,,,
2456559.35,15.089,0.009,,V,TRF,,124,,5254azr,,0,1.011,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456624.23,14.977,0.011,,V,TRF,,124,,5254azr,,0,1,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456630.26,13.1,,,Vis.,CJE,,NA,,NA,,,,Z,,,,LX CYG,AFOEV,STD,,,,
2456630.3,<12.5,,,Vis.,TPS,,0,,999999,,,,Z,,,,LX CYG,MCSE,STD,,,,
2456630.3,14.86,0.006,,V,TRF,,124,,5254azr,,0,1.109,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456671.591,14.677,0.02,,V,MQE,,ENSEMBLE,,13174ZR,,0,1.702,Z,,,,LX CYG,AAVSO,STD,,,,
2456671.594,9.624,0.046,,I,MQE,,ENSEMBLE,,13174ACI,,0,1.735,Z,,,,LX CYG,AAVSO,STD,,,,
2456675.26,14.526,0.006,,V,TRF,,124,,5254azr,,0,1.417,Z,12.441,,,LX CYG,AAVSO,STD,,,,
2456675.569,14.654,0.016,,V,MQE,,ENSEMBLE,,13174ZR,,0,1.605,Z,,,,LX CYG,AAVSO,STD,,,,
2456675.572,9.606,0.006,,I,MQE,,ENSEMBLE,,13174ACC,,0,1.631,Z,,,,LX CYG,AAVSO,STD,,,,
2456783.628,12.56,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456785.613,12.61,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456786.547,12.54,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456788.586,12.48,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456793.568,12.57,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456795.594,12.56,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456806.581,12.46,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456807.559,12.43,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456814.592,12.38,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456815.561,12.36,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456816.565,12.51,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456817.563,12.42,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456818.552,12.44,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456828.585,12.38,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456835.572,12.27,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456853.567,12.42,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456866.61,12.6,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456870.614,12.51,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456875.495,12.53,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456886.853,15.854,0.036,,B,SXN,,ENSEMBLE,,13598CAT,C30,0,1.016,Z,,,,LX CYG,AAVSO,STD,,,,
2456886.86,12.179,0.025,,V,SXN,,ENSEMBLE,,13598CBD,C30,0,1.018,Z,,,,LX CYG,AAVSO,STD,,,,
2456886.865,8.675,0.027,,I,SXN,,ENSEMBLE,,13598CBN,C30,0,1.019,Z,,,,LX CYG,AAVSO,STD,,,,
2456894.753,13,,,Vis.,KMA,,127,131,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456904.726,13,,,Vis.,MCPA,B,128,135,12693EIA,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456908.594,13,,,Vis.,KMA,,127,131,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456909.79,16.524,0.093,,B,SXN,,ENSEMBLE,,13598CAT,,0,1.016,Z,,,,LX CYG,AAVSO,STD,,,,
2456909.797,12.285,0.028,,V,SXN,,ENSEMBLE,,13598CBD,,0,1.018,Z,,,,LX CYG,AAVSO,STD,,,,
2456909.802,8.682,0.058,,I,SXN,,ENSEMBLE,,13598CBN,,0,1.019,Z,,,,LX CYG,AAVSO,STD,,,,
2456910.872,16.474,0.096,,B,SXN,,ENSEMBLE,,13598CAT,,0,1.114,Z,,,,LX CYG,AAVSO,STD,,,,
2456910.879,12.307,0.027,,V,SXN,,ENSEMBLE,,13598CBD,,0,1.129,Z,,,,LX CYG,AAVSO,STD,,,,
2456910.884,8.688,0.019,,I,SXN,,ENSEMBLE,,13598CBN,,0,1.141,Z,,,,LX CYG,AAVSO,STD,,,,
2456912.511,12.61,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456918.58,13,,,Vis.,KMA,,127,131,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456924.5,13,,,Vis.,TPS,Z,0,,999999,,,,Z,,,,LX CYG,MCSE,STD,,,,
2456924.526,12.58,0.008,,V,BKL,,ENSEMBLE,129_1,13626KXV,,0,1.063,Z,,12.83,,LX CYG,AAVSO,STD,0,,,
2456924.527,12.52,0.009,,V,BKL,,ENSEMBLE,129_1,13626KXV,,0,1.061,Z,,12.82,,LX CYG,AAVSO,STD,0,,,
2456924.528,12.638,0.008,,V,BKL,,ENSEMBLE,129_1,13626KXV,,0,1.06,Z,,12.914,,LX CYG,AAVSO,STD,0,,,
2456924.529,12.649,0.009,,V,BKL,,ENSEMBLE,129_1,13626KXV,,0,1.059,Z,,12.88,,LX CYG,AAVSO,STD,0,,,
2456924.729,13.05,,,Vis.,KMA,,127,131,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456927.471,12.78,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456931.73,16.653,0.058,,B,SXN,,ENSEMBLE,,13598CAT,C30,0,1.016,Z,,,,LX CYG,AAVSO,STD,,,,
2456931.737,12.461,0.021,,V,SXN,,ENSEMBLE,,13598CBD,C30,0,1.017,Z,,,,LX CYG,AAVSO,STD,,,,
2456931.741,8.714,0.033,,I,SXN,,ENSEMBLE,,13598CBN,C30,0,1.019,Z,,,,LX CYG,AAVSO,STD,,,,
2456932.46,12.89,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456933.6,12.8,,,Vis.,PEG,Z,NA,,NA,,,,Z,,,,LX CYG,AFOEV,STD,,,,
2456940.633,13.2,,,Vis.,KMA,,127,131,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456943.523,13.3,,,Vis.,KMA,,131,135,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456945.711,14.427,0.11,,B,SXN,,ENSEMBLE,,13598CAT,C30,0,1.093,Z,,,,LX CYG,AAVSO,STD,,,,
2456945.711,12.174,0.081,,V,SXN,,ENSEMBLE,,13654KY,C30,0,1.093,Z,,,,LX CYG,AAVSO,STD,,,,
2456945.711,10.299,0.016,,R,SXN,,ENSEMBLE,,13654KN,C30,0,1.093,Z,,,,LX CYG,AAVSO,STD,,,,
2456945.711,8.843,0.051,,I,SXN,,ENSEMBLE,,13654KQ,C30,0,1.093,Z,,,,LX CYG,AAVSO,STD,,,,
2456948.5,12.7,,,Vis.,PEG,Z,NA,,NA,,,,Z,,,,LX CYG,AFOEV,STD,,,,
2456950.477,12.95,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456953.688,13.4,,,Vis.,KMA,,131,135,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456954.36,12.6,,,Vis.,CJE,,NA,,NA,,,,Z,,,,LX CYG,AFOEV,STD,,,,
2456954.436,13.01,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456957.6,13.9,,,Vis.,WSN,,13.5,14,2394pkm,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456959.803,17.265,0.091,,B,SXN,,ENSEMBLE,,13598CAT,C30,0,1.333,Z,,,,LX CYG,AAVSO,STD,,,,
2456959.809,12.694,0.029,,V,SXN,,ENSEMBLE,,13598CBD,C30,0,1.365,Z,,,,LX CYG,AAVSO,STD,,,,
2456959.814,8.862,0.028,,I,SXN,,ENSEMBLE,,13598CBN,C30,0,1.39,Z,,,,LX CYG,AAVSO,STD,,,,
2456960.5,13.8,,,Vis.,PEG,Z,NA,,NA,,,,Z,,,,LX CYG,AFOEV,STD,,,,
2456960.748,16.813,0.09,,B,SXN,,ENSEMBLE,,13598CAT,C30,0,1.345,Z,,,,LX CYG,AAVSO,STD,,,,
2456960.755,13.062,0.041,,V,SXN,,ENSEMBLE,,13598CBD,C30,0,1.378,Z,,,,LX CYG,AAVSO,STD,,,,
2456960.759,8.699,0.039,,I,SXN,,ENSEMBLE,,13598CBN,C30,0,1.399,Z,,,,LX CYG,AAVSO,STD,,,,
2456963.447,13.12,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2456965.728,17.56,0.179,,B,SXN,,ENSEMBLE,,13598CAT,C30,0,1.127,Z,,,,LX CYG,AAVSO,STD,,,,
2456965.735,12.714,0.031,,V,SXN,,ENSEMBLE,,13598CBD,C30,0,1.143,Z,,,,LX CYG,AAVSO,STD,,,,
2456965.74,8.908,0.036,,I,SXN,,ENSEMBLE,,13598CBN,C30,0,1.156,Z,,,,LX CYG,AAVSO,STD,,,,
2456966.768,18.138,0.32,,B,SXN,,ENSEMBLE,,13703XZI,C30,0,1.263,Z,,,,LX CYG,AAVSO,STD,,,,
2456966.774,12.745,0.022,,V,SXN,,ENSEMBLE,,13598CBD,C30,0,1.29,Z,,,,LX CYG,AAVSO,STD,,,,
2456966.779,8.903,0.029,,I,SXN,,ENSEMBLE,,13598CBN,C30,0,1.311,Z,,,,LX CYG,AAVSO,STD,,,,
2456971.769,17.373,0.126,,B,SXN,,ENSEMBLE,,13598CAT,C30,0,1.329,Z,,,,LX CYG,AAVSO,STD,,,,
2456971.776,12.707,0.014,,V,SXN,,ENSEMBLE,,13598CBD,C30,0,1.362,Z,,,,LX CYG,AAVSO,STD,,,,
2456971.78,8.918,0.025,,I,SXN,,ENSEMBLE,,13598CBN,C30,0,1.386,Z,,,,LX CYG,AAVSO,STD,,,,
2456975.561,13.75,,,Vis.,KMA,,135,140,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2456987.725,12.919,0.029,,V,SXN,,ENSEMBLE,,13598CBD,C30,0,1.326,Z,,,,LX CYG,AAVSO,STD,,,,
2456987.73,9.047,0.038,,I,SXN,,ENSEMBLE,,13598CBN,C30,0,1.35,Z,,,,LX CYG,AAVSO,STD,,,,
2457013.4,13,,,Vis.,PEG,Z,NA,,NA,,,,Z,,,,LX CYG,AFOEV,STD,,,,
2457016.372,13.61,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2457017.361,13.63,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2457020.255,14,,,Vis.,BBI,ZV,124,140,12228BZM,,,,Z,,,,LX Cyg,VVS,STD,,,,
2457021.353,13.76,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2457068.3,11.2,,,Vis.,SUS,,109,112,2004,,,,Z,,,,LX CYG,BAV,STD,,,,
2457208.977,14.345,0.026,,V,SXN,,ENSEMBLE,,13598CBD,C30,0,1.017,Z,,,,LX CYG,AAVSO,STD,,,,
2457208.981,10.051,0.05,,I,SXN,,ENSEMBLE,,13598CBN,C30,0,1.018,Z,,,,LX CYG,AAVSO,STD,,,,
2457215.438,14.941,0.008,,V,TRF,,149,,5254azr,,0,1.227,Z,14.937,,,LX CYG,AAVSO,STD,,,,
2457234.44,14.698,0.012,,V,TRF,,149,,5254azr,,0,1.087,Z,14.937,,,LX CYG,AAVSO,STD,,,,
2457235.803,14.237,0.112,,V,MZK,,ENSEMBLE,117,8774CG,,0,1.03,Z,,11.592,,LX CYG,AAVSO,STD,,,,
2457240.409,14.638,0.008,,V,TRF,,149,,5254azr,,0,1.118,Z,14.937,,,LX CYG,AAVSO,STD,,,,
2457248.792,14.137,0.139,,V,MZK,,ENSEMBLE,123,8774CH,,1,1.063,Z,,12.386,,LX CYG,AAVSO,STD,,,,
2457248.793,11.684,0.122,,R,MZK,,ENSEMBLE,123,8774CH,,1,1.065,Z,,12.352,,LX CYG,AAVSO,STD,,,,
2457248.795,14.058,0.016,,V,MZK,,129,117,8774CG,,1,1.065,Z,-6.065,-7.328,,LX CYG,AAVSO,STD,,,,
2457248.795,11.545,0.034,,R,MZK,,129,117,8774CG,,1,1.068,Z,-6.184,-7.343,,LX CYG,AAVSO,STD,,,,
2457261.37,14.387,0.017,,V,TRF,,149,,5254azr,,0,1.081,Z,14.937,,,LX CYG,AAVSO,STD,,,,
2457273.463,14.323,0.05,,V,AAM,,ENSEMBLE,124,X15551AZO,IT-18,0,1.016,Z,,12.357,,LX CYG,,STD,0,,,
2457274.366,14.311,0.01,,V,TRF,,149,,5254azr,,0,1.034,Z,14.937,,,LX CYG,AAVSO,STD,,,,
2457277.506,14.316,0.045,,V,AAM,,ENSEMBLE,124,X15551AZO,IT-18,0,1.052,Z,,12.346,,LX CYG,,STD,0,,,
2457296.306,14.187,0.009,,V,TRF,,149,,5254azr,,0,1.034,Z,14.937,,,LX CYG,AAVSO,STD,,,,
2457321.671,13.265,0.039,,V,SXN,,ENSEMBLE,,13598CBD,AAVSONET,0,1.018,Z,,,,LX CYG,AAVSO,STD,,,,
2457321.675,9.758,0.037,,I,SXN,,ENSEMBLE,,13598CBN,AAVSONET,0,1.02,Z,,,,LX CYG,AAVSO,STD,,,,
2457334.419,13.2,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2457334.7,12.735,0.038,,V,SXN,,ENSEMBLE,,13598CBD,AAVSONET,0,1.088,Z,,,,LX CYG,AAVSO,STD,,,,
2457334.705,9.472,0.036,,I,SXN,,ENSEMBLE,,13598CBN,AAVSONET,0,1.097,Z,,,,LX CYG,AAVSO,STD,,,,
2457335.476,13.16,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2457336.421,13.33,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2457337.481,13.36,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2457345.742,12.378,0.029,,V,SXN,,ENSEMBLE,,13598CBD,AAVSONET,0,1.314,Z,,,,LX CYG,AAVSO,STD,,,,
2457345.747,9.151,0.027,,I,SXN,,ENSEMBLE,,13598CBN,AAVSONET,0,1.336,Z,,,,LX CYG,AAVSO,STD,,,,
2457348.68,14.382,0.025,,B,SXN,,ENSEMBLE,,13598CAT,AAVSONET,0,1.131,Z,,,,LX CYG,AAVSO,STD,,,,
2457348.69,12.28,0.05,,V,SXN,,ENSEMBLE,,13598CBD,AAVSONET,0,1.154,Z,,,,LX CYG,AAVSO,STD,,,,
2457348.695,9.081,0.029,,I,SXN,,ENSEMBLE,,13598CBN,AAVSONET,0,1.168,Z,,,,LX CYG,AAVSO,STD,,,,
2457354.732,14.539,0.06,,B,SXN,,ENSEMBLE,,13598CAT,AAVSONET,0,1.394,Z,,,,LX CYG,AAVSO,STD,,,,
2457354.742,12.09,0.037,,V,SXN,,ENSEMBLE,,13598CBD,AAVSONET,0,1.453,Z,,,,LX CYG,AAVSO,STD,,,,
2457354.747,8.946,0.027,,I,SXN,,ENSEMBLE,,13598CBN,AAVSONET,0,1.485,Z,,,,LX CYG,AAVSO,STD,,,,
2457355.725,15.099,0.054,,B,SXN,,ENSEMBLE,,X15994AM,AAVSONET,0,1.371,Z,,,,LX CYG,AAVSO,STD,,,,
2457355.735,12.081,0.084,,V,SXN,,ENSEMBLE,,X15994AK,AAVSONET,0,1.422,Z,,,,LX CYG,AAVSO,STD,,,,
2457359.703,16.928,0.074,,B,SXN,,ENSEMBLE,,13598CAT,AAVSONET,0,1.669,Z,,,,LX CYG,AAVSO,STD,,,,
2457359.71,12.167,0.03,,V,SXN,,ENSEMBLE,,13598CBD,AAVSONET,0,1.729,Z,,,,LX CYG,AAVSO,STD,,,,
2457359.714,8.828,0.037,,I,SXN,,ENSEMBLE,,X15994AF,AAVSONET,0,1.772,Z,,,,LX CYG,AAVSO,STD,,,,
2457363.4,12.5,,,Vis.,PEG,,NA,,NA,,,,Z,,,,LX CYG,AFOEV,STD,,,,
2457371.3,12.4,,,Vis.,PEG,,NA,,NA,,,,Z,,,,LX CYG,AFOEV,STD,,,,
2457382.3,11.8,,,Vis.,PEG,,NA,,NA,,,,Z,,,,LX CYG,AFOEV,STD,,,,
2457413.3,12.3,,,Vis.,PEG,,NA,,NA,,,,Z,,,,LX CYG,AFOEV,STD,,,,
2457466.684,12.05,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2457507.626,12.19,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2457521.58,13.2,,,Vis.,POX,,128,,12219EHP,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2457525.602,12.6,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2457547.6,13,,,Vis.,GZN,,128,135,X15914AIC,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2457551.831,13.3,,,Vis.,KMA,,131,140,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
2457564.78,13.3,,,Vis.,KMA,,131,135,40110,,,,Z,,,,LX CYG,AAVSO,STD,,,,
